,Area,District,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
14498,Punjab,Lahore,Sunhemp,1997,750,1083,45620,26.71
14499,Punjab,Lahore,Sunhemp,1998,714.2857143,1083,45620,26.79
14500,Punjab,Lahore,Sunhemp,1999,740.7407407,1083,45620,25.85
14501,Punjab,Lahore,Sunhemp,2000,700,1083,45620,27.14
14502,Punjab,Lahore,Sunhemp,2001,750,1083,45620,25.98
14503,Punjab,Lahore,Sunhemp,2002,680,1083,45620,27.44
14504,Punjab,Lahore,Sunhemp,2003,692.3076923,1083,45620,27.44
14505,Punjab,Lahore,Sunhemp,2004,692.3076923,1083,45620,26.99
14506,Punjab,Lahore,Sunhemp,2005,727.2727273,1083,45620,26.69
14507,Punjab,Lahore,Sunhemp,2006,800,1083,45620,27.61
14508,Punjab,Lahore,Sunhemp,2007,1000,1083,45620,27.1
14509,Punjab,Lahore,Sunhemp,2008,1000,1083,45620,25.44
14510,Punjab,Okara,Sunhemp,1981,732.2404372,1083,45620,26.61
14511,Punjab,Okara,Sunhemp,1982,920.4545455,1083,45620,26.37
14512,Punjab,Okara,Sunhemp,1983,807.8175896,1083,45620,26.71
14513,Punjab,Okara,Sunhemp,1984,808.1180812,1083,45620,27.37
14514,Punjab,Okara,Sunhemp,1985,808.2191781,1083,45620,28.85
14515,Punjab,Okara,Sunhemp,1986,811.0599078,1083,45620,25.94
14516,Punjab,Okara,Sunhemp,1987,668.6507937,1083,45620,26.84
14517,Punjab,Okara,Sunhemp,1988,688.2352941,1083,45620,26.12
14518,Punjab,Okara,Sunhemp,1989,734.939759,1083,45620,25.44
14519,Punjab,Okara,Sunhemp,1990,760.5633803,1083,45620,27.11
14520,Punjab,Okara,Sunhemp,1991,763.4408602,1083,45620,26.71
14521,Punjab,Okara,Sunhemp,1992,804.6875,1083,45620,26.79
14522,Punjab,Okara,Sunhemp,1993,811.8811881,1083,45620,25.85
14523,Punjab,Okara,Sunhemp,1994,798.9690722,1083,45620,27.14
14524,Punjab,Okara,Sunhemp,1995,807.4534161,1083,45620,25.98
14525,Punjab,Okara,Sunhemp,1996,813.3333333,1083,45620,27.44
14526,Punjab,Okara,Sunhemp,1997,810.8108108,1083,45620,27.44
14527,Punjab,Okara,Sunhemp,1998,826.0869565,1083,45620,26.99
14528,Punjab,Okara,Sunhemp,1999,814.8148148,1083,45620,26.69
14529,Punjab,Okara,Sunhemp,2000,772.7272727,1083,45620,27.61
14530,Punjab,Okara,Sunhemp,2001,775.5102041,1083,45620,27.1
14531,Punjab,Okara,Sunhemp,2002,788.7323944,1083,45620,25.44
14532,Punjab,Okara,Sunhemp,2003,774.1935484,1083,45620,26.61
14533,Punjab,Okara,Sunhemp,2004,823.5294118,1083,45620,26.37
14534,Punjab,Okara,Sunhemp,2005,750,1083,45620,26.71
14535,Punjab,Okara,Sunhemp,2006,750,1083,45620,27.37
14536,Punjab,Okara,Sunhemp,2007,727.2727273,1083,45620,28.85
14537,Punjab,Okara,Sunhemp,2008,666.6666667,1083,45620,25.94
14538,Punjab,Pakpattan,Sunhemp,1981,0,1083,45620,26.84
14539,Punjab,Pakpattan,Sunhemp,1982,0,1083,45620,26.12
14540,Punjab,Pakpattan,Sunhemp,1983,0,1083,45620,25.44
14541,Punjab,Pakpattan,Sunhemp,1984,0,1083,45620,27.11
14542,Punjab,Pakpattan,Sunhemp,1985,0,1083,45620,26.71
14543,Punjab,Pakpattan,Sunhemp,1986,0,1083,45620,26.79
14544,Punjab,Pakpattan,Sunhemp,1987,0,1083,45620,25.85
14545,Punjab,Pakpattan,Sunhemp,1988,0,1083,45620,27.14
14546,Punjab,Pakpattan,Sunhemp,1989,0,1083,45620,25.98
14547,Punjab,Pakpattan,Sunhemp,1990,0,1083,45620,27.44
14548,Punjab,Pakpattan,Sunhemp,1991,707.6923077,1083,45620,27.44
14549,Punjab,Pakpattan,Sunhemp,1992,702.1276596,1083,45620,26.99
14550,Punjab,Pakpattan,Sunhemp,1993,687.5,2702,2432,25.37
14551,Punjab,Pakpattan,Sunhemp,1994,710.5263158,2702,2432,27.05
14552,Punjab,Pakpattan,Sunhemp,1995,714.2857143,2702,2432,27.11
14553,Punjab,Pakpattan,Sunhemp,1996,760,2702,2432,27.18
14554,Punjab,Pakpattan,Sunhemp,1997,705.8823529,2702,2432,26.79
14555,Punjab,Pakpattan,Sunhemp,1998,735.2941176,2702,2432,27.47
14556,Punjab,Pakpattan,Sunhemp,1999,732.5581395,2702,2432,25.37
14557,Punjab,Pakpattan,Sunhemp,2000,800,2702,2432,27.05
14558,Punjab,Pakpattan,Sunhemp,2001,857.1428571,2702,2432,27.11
14559,Punjab,Pakpattan,Sunhemp,2002,722.2222222,2702,2432,27.18
14560,Punjab,Pakpattan,Sunhemp,2003,733.3333333,2702,2432,26.79
14561,Punjab,Pakpattan,Sunhemp,2004,750,2702,2432,27.47
14562,Punjab,Pakpattan,Sunhemp,2005,1000,2702,2432,25.37
14563,Punjab,Pakpattan,Sunhemp,2006,0,2702,2432,27.05
14564,Punjab,Pakpattan,Sunhemp,2007,730.7692308,2702,2432,27.11
14565,Punjab,Pakpattan,Sunhemp,2008,0,2702,2432,27.18
14566,Punjab,Sahiwal,Sunhemp,1981,738.4615385,2702,2432,26.79
14567,Punjab,Sahiwal,Sunhemp,1982,921.9330855,2702,2432,27.47
14568,Punjab,Sahiwal,Sunhemp,1983,806.2157221,2702,2432,25.37
14569,Punjab,Sahiwal,Sunhemp,1984,807.1216617,2702,2432,27.05
14570,Punjab,Sahiwal,Sunhemp,1985,806.6298343,2702,2432,27.11
14571,Punjab,Sahiwal,Sunhemp,1986,806.8783069,2702,2432,27.18
14572,Punjab,Sahiwal,Sunhemp,1987,670.5882353,2702,2432,26.79
14573,Punjab,Sahiwal,Sunhemp,1988,692.8327645,2702,2432,27.47
14574,Punjab,Sahiwal,Sunhemp,1989,689.5306859,2702,2432,25.37
14575,Punjab,Sahiwal,Sunhemp,1990,691.2442396,2702,2432,27.05
14576,Punjab,Sahiwal,Sunhemp,1991,707.3170732,2702,2432,27.11
14577,Punjab,Sahiwal,Sunhemp,1992,714.2857143,2702,2432,27.18
14578,Punjab,Sahiwal,Sunhemp,1993,718.5185185,2702,2432,26.79
14579,Punjab,Sahiwal,Sunhemp,1994,739.4957983,2702,2432,27.47
14580,Punjab,Sahiwal,Sunhemp,1995,736.4341085,2702,2432,25.37
14581,Punjab,Sahiwal,Sunhemp,1996,739.1304348,2702,2432,27.05
14582,Punjab,Sahiwal,Sunhemp,1997,758.9285714,2702,2432,27.11
14583,Punjab,Sahiwal,Sunhemp,1998,760,2702,2432,27.18
14584,Punjab,Sahiwal,Sunhemp,1999,771.4285714,2702,2432,26.79
14585,Punjab,Sahiwal,Sunhemp,2000,790.6976744,2702,2432,27.47
14586,Punjab,Sahiwal,Sunhemp,2001,782.6086957,2702,3259,25.27
14587,Punjab,Sahiwal,Sunhemp,2002,750,2702,3259,27.04
14588,Punjab,Sahiwal,Sunhemp,2003,776.2237762,2702,3259,26.92
14589,Punjab,Sahiwal,Sunhemp,2004,731.7073171,2702,3259,27.05
14590,Punjab,Sahiwal,Sunhemp,2005,750,2702,3259,26.61
14591,Punjab,Sahiwal,Sunhemp,2006,733.3333333,2702,3259,27.21
14592,Punjab,Sahiwal,Sunhemp,2007,746.031746,2702,3259,25.27
14593,Punjab,Sahiwal,Sunhemp,2008,736.8421053,2702,3259,27.04
14594,Punjab,Sheikhupura,Sunhemp,1981,921.5686275,2702,3259,26.92
14595,Punjab,Sheikhupura,Sunhemp,1982,920.8443272,2702,3259,27.05
14596,Punjab,Sheikhupura,Sunhemp,1983,757.3221757,2702,3259,26.61
14597,Punjab,Sheikhupura,Sunhemp,1984,758.8235294,2702,3259,27.21
14598,Punjab,Sheikhupura,Sunhemp,1985,760.4938272,2702,3259,25.27
14599,Punjab,Sheikhupura,Sunhemp,1986,758.2781457,2702,3259,27.04
14600,Punjab,Sheikhupura,Sunhemp,1987,669.6035242,2702,3259,26.92
14601,Punjab,Sheikhupura,Sunhemp,1988,692.4778761,2702,3259,27.05
14602,Punjab,Sheikhupura,Sunhemp,1989,692.3076923,2702,3259,26.61
14603,Punjab,Sheikhupura,Sunhemp,1990,672.8395062,2702,3259,27.21
14604,Punjab,Sheikhupura,Sunhemp,1991,670.2702703,2702,3259,25.27
14605,Punjab,Sheikhupura,Sunhemp,1992,662.6506024,2702,3259,27.04
14606,Punjab,Sheikhupura,Sunhemp,1993,691.8238994,2702,3259,26.92
14607,Punjab,Sheikhupura,Sunhemp,1994,711.5384615,2702,3259,27.05
14608,Punjab,Sheikhupura,Sunhemp,1995,718.3098592,2702,3259,26.61
14609,Punjab,Sheikhupura,Sunhemp,1996,694.1176471,2702,3259,27.21
14610,Punjab,Sheikhupura,Sunhemp,1997,701.0309278,2702,3259,25.27
14611,Punjab,Sheikhupura,Sunhemp,1998,698.7951807,2702,3259,27.04
14612,Punjab,Sheikhupura,Sunhemp,1999,704.7619048,2702,3259,26.92
14613,Punjab,Sheikhupura,Sunhemp,2000,738.8059701,2702,3259,27.05
14614,Punjab,Sheikhupura,Sunhemp,2001,742.4242424,2702,3259,26.61
14615,Punjab,Sheikhupura,Sunhemp,2002,545.4545455,2702,3259,27.21
14616,Punjab,Sheikhupura,Sunhemp,2003,555.5555556,2702,3259,25.27
14617,Punjab,Sheikhupura,Sunhemp,2004,583.3333333,2702,3259,27.04
14618,Punjab,Sheikhupura,Sunhemp,2005,600,2702,3259,26.92
14619,Punjab,Sheikhupura,Sunhemp,2006,583.3333333,2702,3259,27.05
14620,Punjab,Sheikhupura,Sunhemp,2007,666.6666667,2702,3259,26.61
14621,Punjab,Sheikhupura,Sunhemp,2008,600,2702,3259,27.21
14622,Punjab,D.G. Khan,Sunhemp,1981,750,2702,825,25.17
14623,Punjab,D.G. Khan,Sunhemp,1982,0,2702,825,26.96
14624,Punjab,D.G. Khan,Sunhemp,1983,0,2702,825,27.01
14625,Punjab,D.G. Khan,Sunhemp,1984,500,2702,825,27.2
14626,Punjab,D.G. Khan,Sunhemp,1985,684.2105263,2702,825,26.72
14627,Punjab,D.G. Khan,Sunhemp,1986,666.6666667,2702,825,27.4
14628,Punjab,D.G. Khan,Sunhemp,1987,571.4285714,2702,825,25.17
14629,Punjab,D.G. Khan,Sunhemp,1988,0,2702,825,26.96
14630,Punjab,D.G. Khan,Sunhemp,1989,0,2702,825,27.01
14631,Punjab,D.G. Khan,Sunhemp,1990,0,2702,825,27.2
14632,Punjab,D.G. Khan,Sunhemp,1991,642.8571429,2702,825,26.72
14633,Punjab,D.G. Khan,Sunhemp,1992,0,2702,825,27.4
14634,Punjab,D.G. Khan,Sunhemp,1993,750,2702,825,25.17
14635,Punjab,D.G. Khan,Sunhemp,1994,0,2702,825,26.96
14636,Punjab,D.G. Khan,Sunhemp,1995,636.3636364,2702,825,27.01
14637,Punjab,D.G. Khan,Sunhemp,1996,666.6666667,2702,825,27.2
14638,Punjab,D.G. Khan,Sunhemp,1997,0,2702,825,26.72
14639,Punjab,D.G. Khan,Sunhemp,1998,666.6666667,2702,825,27.4
14640,Punjab,D.G. Khan,Sunhemp,1999,658.5365854,2702,825,25.17
14641,Punjab,D.G. Khan,Sunhemp,2000,0,2702,825,26.96
14642,Punjab,D.G. Khan,Sunhemp,2001,0,2702,825,27.01
14643,Punjab,D.G. Khan,Sunhemp,2002,0,2702,825,27.2
14644,Punjab,D.G. Khan,Sunhemp,2003,0,2702,825,26.72
14645,Punjab,D.G. Khan,Sunhemp,2004,750,2702,825,27.4
14646,Punjab,D.G. Khan,Sunhemp,2005,757.0621469,2702,825,25.17
14647,Punjab,D.G. Khan,Sunhemp,2006,758.4269663,2702,825,26.96
14648,Punjab,D.G. Khan,Sunhemp,2007,681.8181818,2702,825,27.01
14649,Punjab,D.G. Khan,Sunhemp,2008,0,2702,825,27.2
14650,Punjab,Khanewal Vehari,Sunhemp,1981,0,2702,825,26.72
14651,Punjab,Khanewal Vehari,Sunhemp,1982,0,2702,825,27.4
14652,Punjab,Khanewal Vehari,Sunhemp,1983,0,2702,825,25.17
14653,Punjab,Khanewal Vehari,Sunhemp,1984,714.2857143,2702,825,26.96
14654,Punjab,Khanewal Vehari,Sunhemp,1985,715.0127226,2702,825,27.01
14655,Punjab,Khanewal Vehari,Sunhemp,1986,707.0707071,2702,825,27.2
14656,Punjab,Khanewal Vehari,Sunhemp,1987,576.0869565,2702,825,26.72
14657,Punjab,Khanewal Vehari,Sunhemp,1988,567.9012346,2702,825,27.4
14658,Punjab,Khanewal Vehari,Sunhemp,1989,599.4832041,2702,1597,25.46
14659,Punjab,Khanewal Vehari,Sunhemp,1990,600,2702,1597,27.04
14660,Punjab,Khanewal Vehari,Sunhemp,1991,600,2702,1597,26.9
14661,Punjab,Khanewal Vehari,Sunhemp,1992,666.6666667,2702,1597,27.21
14662,Punjab,Khanewal Vehari,Sunhemp,1993,750,2702,1597,26.88
14663,Punjab,Khanewal Vehari,Sunhemp,1994,666.6666667,2702,1597,27.51
14664,Punjab,Khanewal Vehari,Sunhemp,1995,700,2702,1597,25.46
14665,Punjab,Khanewal Vehari,Sunhemp,1996,727.2727273,2702,1597,27.04
14666,Punjab,Khanewal Vehari,Sunhemp,1997,714.2857143,2702,1597,26.9
14667,Punjab,Khanewal Vehari,Sunhemp,1998,833.3333333,2702,1597,27.21
14668,Punjab,Khanewal Vehari,Sunhemp,1999,1000,2702,1597,26.88
14669,Punjab,Khanewal Vehari,Sunhemp,2000,846.1538462,2702,1597,27.51
14670,Punjab,Khanewal Vehari,Sunhemp,2001,1000,2702,1597,25.46
14671,Punjab,Khanewal Vehari,Sunhemp,2002,750,2702,1597,27.04
14672,Punjab,Khanewal Vehari,Sunhemp,2003,733.8129496,2702,1597,26.9
14673,Punjab,Khanewal Vehari,Sunhemp,2004,800,2702,1597,27.21
14674,Punjab,Khanewal Vehari,Sunhemp,2005,710.3825137,2702,1597,26.88
14675,Punjab,Khanewal Vehari,Sunhemp,2006,0,2702,1597,27.51
14676,Punjab,Khanewal Vehari,Sunhemp,2007,750,2702,1597,25.46
14677,Punjab,Khanewal Vehari,Sunhemp,2008,0,2702,1597,27.04
14678,Punjab,Layyah,Sunhemp,1981,737.037037,2702,1597,26.9
14679,Punjab,Layyah,Sunhemp,1982,688.8888889,2702,1597,27.21
14680,Punjab,Layyah,Sunhemp,1983,698.4126984,2702,1597,26.88
14681,Punjab,Layyah,Sunhemp,1984,711.2970711,2702,1597,27.51
14682,Punjab,Layyah,Sunhemp,1985,705.6962025,2702,1597,25.46
14683,Punjab,Layyah,Sunhemp,1986,710.6382979,2702,1597,27.04
14684,Punjab,Layyah,Sunhemp,1987,572.1153846,2702,1597,26.9
14685,Punjab,Layyah,Sunhemp,1988,584.8214286,2702,1597,27.21
14686,Punjab,Layyah,Sunhemp,1989,592.3913043,2702,1597,26.88
14687,Punjab,Layyah,Sunhemp,1990,631.25,2702,1597,27.51
14688,Punjab,Layyah,Sunhemp,1991,644.3298969,2702,1597,25.46
14689,Punjab,Layyah,Sunhemp,1992,643.6781609,2702,1597,27.04
14690,Punjab,Layyah,Sunhemp,1993,644.0677966,2702,1597,26.9
14691,Punjab,Layyah,Sunhemp,1994,649.3506494,2702,1597,27.21
14692,Punjab,Layyah,Sunhemp,1995,643.8356164,2702,1597,26.88
14693,Punjab,Layyah,Sunhemp,1996,640.776699,2702,1597,27.51
14694,Punjab,Layyah,Sunhemp,1997,654.8672566,2702,1597,25.21
14695,Punjab,Layyah,Sunhemp,1998,655.9139785,2702,1597,27.12
14696,Punjab,Layyah,Sunhemp,1999,659.7938144,2702,1597,26.97
14697,Punjab,Layyah,Sunhemp,2000,657.8947368,2702,1597,27.34
14698,Punjab,Layyah,Sunhemp,2001,666.6666667,2702,1597,26.56
14699,Punjab,Layyah,Sunhemp,2002,649.3506494,2702,1597,27.18
14700,Punjab,Layyah,Sunhemp,2003,666.6666667,2702,1597,25.21
14701,Punjab,Layyah,Sunhemp,2004,680,2702,1597,27.12
14702,Punjab,Layyah,Sunhemp,2005,705.8823529,2702,1597,26.97
14703,Punjab,Layyah,Sunhemp,2006,687.5,2702,1597,27.34
14704,Punjab,Layyah,Sunhemp,2007,707.8651685,2702,1597,26.56
14705,Punjab,Layyah,Sunhemp,2008,654.3209877,2702,1597,27.18
14706,Punjab,Muzaffargarh,Sunhemp,1981,738.6363636,2702,1597,25.21
14707,Punjab,Muzaffargarh,Sunhemp,1982,735.6321839,2702,1597,27.12
14708,Punjab,Muzaffargarh,Sunhemp,1983,715.1898734,2702,1597,26.97
14709,Punjab,Muzaffargarh,Sunhemp,1984,718.9542484,2702,1597,27.34
14710,Punjab,Muzaffargarh,Sunhemp,1985,716.2162162,2702,1597,26.56
14711,Punjab,Muzaffargarh,Sunhemp,1986,717.7419355,2702,1597,27.18
14712,Punjab,Muzaffargarh,Sunhemp,1987,576.9230769,2702,1597,25.21
14713,Punjab,Muzaffargarh,Sunhemp,1988,596.8992248,2702,1597,27.12
14714,Punjab,Muzaffargarh,Sunhemp,1989,583.3333333,2702,1597,26.97
14715,Punjab,Muzaffargarh,Sunhemp,1990,600,2702,1597,27.34
14716,Punjab,Muzaffargarh,Sunhemp,1991,617.0212766,2702,1597,26.56
14717,Punjab,Muzaffargarh,Sunhemp,1992,616.4383562,2702,1597,27.18
14718,Punjab,Muzaffargarh,Sunhemp,1993,617.0212766,2702,1597,25.21
14719,Punjab,Muzaffargarh,Sunhemp,1994,622.9508197,2702,1597,27.12
14720,Punjab,Muzaffargarh,Sunhemp,1995,656.25,2702,1597,26.97
14721,Punjab,Muzaffargarh,Sunhemp,1996,641.3043478,2702,1597,27.34
14722,Punjab,Muzaffargarh,Sunhemp,1997,663.2653061,2702,1597,26.56
14723,Punjab,Muzaffargarh,Sunhemp,1998,655.1724138,2702,1597,27.18
14724,Punjab,Muzaffargarh,Sunhemp,1999,652.4064171,2702,1597,25.21
14725,Punjab,Muzaffargarh,Sunhemp,2000,666.6666667,2702,1597,27.12
14726,Punjab,Muzaffargarh,Sunhemp,2001,636.3636364,2702,1597,26.97
14727,Punjab,Muzaffargarh,Sunhemp,2002,687.5,2702,1597,27.34
14728,Punjab,Muzaffargarh,Sunhemp,2003,720,2702,1597,26.56
14729,Punjab,Muzaffargarh,Sunhemp,2004,705.8823529,2702,1597,27.18
14730,Punjab,Muzaffargarh,Sunhemp,2005,720.5882353,2702,1597,25.46
14731,Punjab,Muzaffargarh,Sunhemp,2006,718.3098592,2702,1597,27.15
14732,Punjab,Muzaffargarh,Sunhemp,2007,731.092437,2702,1597,27.08
14733,Punjab,Muzaffargarh,Sunhemp,2008,736,2702,1597,27.28
14734,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1981,0,2702,1597,26.74
14735,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1982,0,2702,1597,27.32
14736,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1983,0,2702,1597,25.46
14737,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1984,0,2702,1597,27.15
14738,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1985,0,2702,1597,27.08
14739,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1986,0,2702,1597,27.28
14740,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1987,0,2702,1597,26.74
14741,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1988,0,2702,1597,27.32
14742,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1989,0,2702,1597,25.46
14743,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1990,876.7123288,2702,1597,27.15
14744,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1991,1000,2702,1597,27.08
14745,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1992,1097.560976,2702,1597,27.28
14746,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1993,1100,2702,1597,26.74
14747,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1994,1080,2702,1597,27.32
14748,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1995,1000,2702,1597,25.46
14749,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1996,0,2702,1597,27.15
14750,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1997,0,2702,1597,27.08
14751,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1998,0,2702,1597,27.28
14752,Khyber Pakhtunkhwa,Charsadda,Sunhemp,1999,0,2702,1597,26.74
14753,Khyber Pakhtunkhwa,Charsadda,Sunhemp,2000,0,2702,1597,27.32
14754,Khyber Pakhtunkhwa,Charsadda,Sunhemp,2001,0,2702,1597,25.46
14755,Khyber Pakhtunkhwa,Charsadda,Sunhemp,2002,0,2702,1597,27.15
14756,Khyber Pakhtunkhwa,Charsadda,Sunhemp,2003,0,2702,1597,27.08
14757,Khyber Pakhtunkhwa,Charsadda,Sunhemp,2004,0,2702,1597,27.28
14758,Khyber Pakhtunkhwa,Charsadda,Sunhemp,2005,0,2702,1597,26.74
14759,Khyber Pakhtunkhwa,Charsadda,Sunhemp,2006,0,2702,1597,27.32
14760,Khyber Pakhtunkhwa,Charsadda,Sunhemp,2007,0,2702,1597,25.46
14761,Khyber Pakhtunkhwa,Charsadda,Sunhemp,2008,0,2702,1597,27.15
14762,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1981,657.1428571,2702,1597,27.08
14763,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1982,684.2105263,2702,1597,27.28
14764,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1983,666.6666667,2702,1597,26.74
14765,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1984,722.2222222,2702,1597,27.32
14766,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1985,818.1818182,2702,1597,25.41
14767,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1986,875,2702,1597,27.07
14768,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1987,0,2702,1597,27
14769,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1988,0,2702,1597,27.2
14770,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1989,0,2702,1597,26.83
14771,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1990,0,2702,1597,27.53
14772,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1991,0,2702,1597,25.41
14773,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1992,0,2702,1597,27.07
14774,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1993,0,2702,1597,27
14775,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1994,0,2702,1597,27.2
14776,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1995,0,2702,1597,26.83
14777,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1996,0,2702,1597,27.53
14778,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1997,0,2702,1597,25.41
14779,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1998,0,2702,1597,27.07
14780,Khyber Pakhtunkhwa,Mansehra,Sunhemp,1999,0,2702,1597,27
14781,Khyber Pakhtunkhwa,Mansehra,Sunhemp,2000,0,2702,1597,27.2
14782,Khyber Pakhtunkhwa,Mansehra,Sunhemp,2001,0,2702,1597,26.83
14783,Khyber Pakhtunkhwa,Mansehra,Sunhemp,2002,0,2702,1597,27.53
14784,Khyber Pakhtunkhwa,Mansehra,Sunhemp,2003,0,2702,1597,25.41
14785,Khyber Pakhtunkhwa,Mansehra,Sunhemp,2004,0,2702,1597,27.07
14786,Khyber Pakhtunkhwa,Mansehra,Sunhemp,2005,0,2702,1597,27
14787,Khyber Pakhtunkhwa,Mansehra,Sunhemp,2006,0,2702,1597,27.2
14788,Khyber Pakhtunkhwa,Mansehra,Sunhemp,2007,0,2702,1597,26.83
14789,Khyber Pakhtunkhwa,Mansehra,Sunhemp,2008,0,2702,1597,27.53
14790,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1981,0,2702,1597,25.41
14791,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1982,0,2702,1597,27.07
14792,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1983,0,2702,1597,27
14793,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1984,0,2702,1597,27.2
14794,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1985,0,2702,1597,26.83
14795,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1986,0,2702,1597,27.53
14796,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1987,0,2702,1597,25.41
14797,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1988,0,2702,1597,27.07
14798,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1989,0,2702,1597,27
14799,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1990,0,2702,1597,27.2
14800,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1991,0,2702,1597,26.83
14801,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1992,0,2702,1597,27.53
14802,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1993,0,2702,1597,25.52
14803,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1994,0,2702,1597,27.37
14804,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1995,0,2702,1597,27.26
14805,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1996,0,2702,1597,27.62
14806,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1997,0,2702,1597,26.83
14807,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1998,0,2702,1597,27.46
14808,Khyber Pakhtunkhwa,Kohistan,Sunhemp,1999,0,2702,1597,25.52
14809,Khyber Pakhtunkhwa,Kohistan,Sunhemp,2000,0,2702,1597,27.37
14810,Khyber Pakhtunkhwa,Kohistan,Sunhemp,2001,0,2702,1597,27.26
14811,Khyber Pakhtunkhwa,Kohistan,Sunhemp,2002,0,2702,1597,27.62
14812,Khyber Pakhtunkhwa,Kohistan,Sunhemp,2003,0,2702,1597,26.83
14813,Khyber Pakhtunkhwa,Kohistan,Sunhemp,2004,0,2702,1597,27.46
14814,Khyber Pakhtunkhwa,Kohistan,Sunhemp,2005,0,2702,1597,25.52
14815,Khyber Pakhtunkhwa,Kohistan,Sunhemp,2006,0,2702,1597,27.37
14816,Khyber Pakhtunkhwa,Kohistan,Sunhemp,2007,0,2702,1597,27.26
14817,Khyber Pakhtunkhwa,Kohistan,Sunhemp,2008,0,2702,1597,27.62
14818,Khyber Pakhtunkhwa,Malakand,Sunhemp,1981,0,2702,1597,26.83
14819,Khyber Pakhtunkhwa,Malakand,Sunhemp,1982,0,2702,1597,27.46
14820,Khyber Pakhtunkhwa,Malakand,Sunhemp,1983,0,2702,1597,25.52
14821,Khyber Pakhtunkhwa,Malakand,Sunhemp,1984,0,2702,1597,27.37
14822,Khyber Pakhtunkhwa,Malakand,Sunhemp,1985,0,2702,1597,27.26
14823,Khyber Pakhtunkhwa,Malakand,Sunhemp,1986,0,2702,1597,27.62
14824,Khyber Pakhtunkhwa,Malakand,Sunhemp,1987,0,2702,1597,26.83
14825,Khyber Pakhtunkhwa,Malakand,Sunhemp,1988,0,2702,1597,27.46
14826,Khyber Pakhtunkhwa,Malakand,Sunhemp,1989,0,2702,1597,25.52
14827,Khyber Pakhtunkhwa,Malakand,Sunhemp,1990,0,2702,1597,27.37
14828,Khyber Pakhtunkhwa,Malakand,Sunhemp,1991,0,2702,1597,27.26
14829,Khyber Pakhtunkhwa,Malakand,Sunhemp,1992,0,2702,1597,27.62
14830,Khyber Pakhtunkhwa,Malakand,Sunhemp,1993,0,2702,1597,26.83
14831,Khyber Pakhtunkhwa,Malakand,Sunhemp,1994,0,2702,1597,27.46
